Date,store,product,number_sold
2019-10-06,5,7,853
2019-10-07,5,7,850
2019-10-08,5,7,847
2019-10-09,5,7,849
2019-10-10,5,7,845
2019-10-11,5,7,859
2019-10-12,5,7,832
2019-10-13,5,7,858
2019-10-14,5,7,863
2019-10-15,5,7,868
2019-10-16,5,7,851
2019-10-17,5,7,851
2019-10-18,5,7,848
2019-10-19,5,7,853
2019-10-20,5,7,852
2019-10-21,5,7,859
2019-10-22,5,7,855
2019-10-23,5,7,861
2019-10-24,5,7,845
2019-10-25,5,7,848
2019-10-26,5,7,848
2019-10-27,5,7,834
2019-10-28,5,7,869
2019-10-29,5,7,853
2019-10-30,5,7,858
2019-10-31,5,7,846
2019-11-01,5,7,848
2019-11-02,5,7,863
2019-11-03,5,7,830
2019-11-04,5,7,866
2019-11-05,5,7,845
2019-11-06,5,7,861
2019-11-07,5,7,873
2019-11-08,5,7,857
2019-11-09,5,7,876
2019-11-10,5,7,860
2019-11-11,5,7,866
2019-11-12,5,7,850
2019-11-13,5,7,856
2019-11-14,5,7,866
2019-11-15,5,7,856
2019-11-16,5,7,856
2019-11-17,5,7,863
2019-11-18,5,7,862
2019-11-19,5,7,878
2019-11-20,5,7,868
2019-11-21,5,7,876
2019-11-22,5,7,841
2019-11-23,5,7,855
2019-11-24,5,7,878
2019-11-25,5,7,854
2019-11-26,5,7,870
2019-11-27,5,7,868
2019-11-28,5,7,842
2019-11-29,5,7,877
2019-11-30,5,7,856
2019-12-01,5,7,871
2019-12-02,5,7,873
2019-12-03,5,7,853
2019-12-04,5,7,866
2019-12-05,5,7,867
2019-12-06,5,7,894
2019-12-07,5,7,869
2019-12-08,5,7,880
2019-12-09,5,7,849
2019-12-10,5,7,862
2019-12-11,5,7,883
2019-12-12,5,7,866
2019-12-13,5,7,888
2019-12-14,5,7,873
2019-12-15,5,7,880
2019-12-16,5,7,891
2019-12-17,5,7,892
2019-12-18,5,7,886
2019-12-19,5,7,883
2019-12-20,5,7,882
2019-12-21,5,7,882
2019-12-22,5,7,887
2019-12-23,5,7,886
2019-12-24,5,7,883
2019-12-25,5,7,870
2019-12-26,5,7,878
2019-12-27,5,7,873
2019-12-28,5,7,902
2019-12-29,5,7,867
2019-12-30,5,7,892
2019-12-31,5,7,900
2019-01-01,5,8,839
2019-01-02,5,8,826
2019-01-03,5,8,835
2019-01-04,5,8,834
2019-01-05,5,8,849
2019-01-06,5,8,826
2019-01-07,5,8,816
2019-01-08,5,8,831
2019-01-09,5,8,834
2019-01-10,5,8,838
2019-01-11,5,8,812
2019-01-12,5,8,848
2019-01-13,5,8,846
2019-01-14,5,8,824
2019-01-15,5,8,816
2019-01-16,5,8,847
2019-01-17,5,8,832
2019-01-18,5,8,826
2019-01-19,5,8,813
2019-01-20,5,8,840
2019-01-21,5,8,834
2019-01-22,5,8,839
2019-01-23,5,8,813
2019-01-24,5,8,817
2019-01-25,5,8,838
2019-01-26,5,8,835
2019-01-27,5,8,813
2019-01-28,5,8,838
2019-01-29,5,8,833
2019-01-30,5,8,835
2019-01-31,5,8,811
2019-02-01,5,8,827
2019-02-02,5,8,828
2019-02-03,5,8,842
2019-02-04,5,8,825
2019-02-05,5,8,823
2019-02-06,5,8,817
2019-02-07,5,8,828
2019-02-08,5,8,832
2019-02-09,5,8,851
2019-02-10,5,8,846
2019-02-11,5,8,817
2019-02-12,5,8,836
2019-02-13,5,8,825
2019-02-14,5,8,837
2019-02-15,5,8,847
2019-02-16,5,8,840
2019-02-17,5,8,832
2019-02-18,5,8,812
2019-02-19,5,8,843
2019-02-20,5,8,835
2019-02-21,5,8,827
2019-02-22,5,8,817
2019-02-23,5,8,856
2019-02-24,5,8,855
2019-02-25,5,8,835
2019-02-26,5,8,818
2019-02-27,5,8,837
2019-02-28,5,8,825
2019-03-01,5,8,842
2019-03-02,5,8,842
2019-03-03,5,8,836
2019-03-04,5,8,832
2019-03-05,5,8,837
2019-03-06,5,8,825
2019-03-07,5,8,848
2019-03-08,5,8,845
2019-03-09,5,8,815
2019-03-10,5,8,833
2019-03-11,5,8,844
2019-03-12,5,8,838
2019-03-13,5,8,823
2019-03-14,5,8,843
2019-03-15,5,8,854
2019-03-16,5,8,829
2019-03-17,5,8,847
2019-03-18,5,8,851
2019-03-19,5,8,824
2019-03-20,5,8,837
2019-03-21,5,8,833
2019-03-22,5,8,833
2019-03-23,5,8,839
2019-03-24,5,8,827
2019-03-25,5,8,847
2019-03-26,5,8,843
2019-03-27,5,8,829
2019-03-28,5,8,846
2019-03-29,5,8,843
2019-03-30,5,8,860
2019-03-31,5,8,846
2019-04-01,5,8,858
2019-04-02,5,8,848
2019-04-03,5,8,853
2019-04-04,5,8,812
2019-04-05,5,8,849
2019-04-06,5,8,841
2019-04-07,5,8,848
2019-04-08,5,8,837
2019-04-09,5,8,849
2019-04-10,5,8,826
2019-04-11,5,8,838
2019-04-12,5,8,825
2019-04-13,5,8,845
2019-04-14,5,8,818
2019-04-15,5,8,828
2019-04-16,5,8,833
2019-04-17,5,8,829
2019-04-18,5,8,836
2019-04-19,5,8,845
2019-04-20,5,8,849
2019-04-21,5,8,852
2019-04-22,5,8,854
2019-04-23,5,8,838
2019-04-24,5,8,860
2019-04-25,5,8,842
2019-04-26,5,8,825
2019-04-27,5,8,844
2019-04-28,5,8,839
2019-04-29,5,8,825
2019-04-30,5,8,844
2019-05-01,5,8,821
2019-05-02,5,8,840
2019-05-03,5,8,832
2019-05-04,5,8,835
2019-05-05,5,8,838
2019-05-06,5,8,812
2019-05-07,5,8,838
2019-05-08,5,8,848
2019-05-09,5,8,832
2019-05-10,5,8,828
2019-05-11,5,8,840
2019-05-12,5,8,815
2019-05-13,5,8,833
2019-05-14,5,8,828
2019-05-15,5,8,834
2019-05-16,5,8,846
2019-05-17,5,8,832
2019-05-18,5,8,825
2019-05-19,5,8,848
2019-05-20,5,8,832
2019-05-21,5,8,835
2019-05-22,5,8,828
2019-05-23,5,8,827
2019-05-24,5,8,836
2019-05-25,5,8,845
2019-05-26,5,8,832
2019-05-27,5,8,817
2019-05-28,5,8,821
2019-05-29,5,8,828
2019-05-30,5,8,821
2019-05-31,5,8,833
2019-06-01,5,8,844
2019-06-02,5,8,833
2019-06-03,5,8,847
2019-06-04,5,8,828
2019-06-05,5,8,819
2019-06-06,5,8,848
2019-06-07,5,8,826
2019-06-08,5,8,834
2019-06-09,5,8,833
2019-06-10,5,8,830
2019-06-11,5,8,828
2019-06-12,5,8,831
2019-06-13,5,8,813
2019-06-14,5,8,833
2019-06-15,5,8,825
2019-06-16,5,8,842
2019-06-17,5,8,826
2019-06-18,5,8,816
2019-06-19,5,8,810
2019-06-20,5,8,831
2019-06-21,5,8,817
2019-06-22,5,8,817
2019-06-23,5,8,839
2019-06-24,5,8,815
2019-06-25,5,8,824
2019-06-26,5,8,835
2019-06-27,5,8,804
2019-06-28,5,8,822
2019-06-29,5,8,813
2019-06-30,5,8,835
2019-07-01,5,8,826
2019-07-02,5,8,817
2019-07-03,5,8,825
2019-07-04,5,8,822
2019-07-05,5,8,816
2019-07-06,5,8,837
2019-07-07,5,8,824
2019-07-08,5,8,818
2019-07-09,5,8,823
2019-07-10,5,8,803
2019-07-11,5,8,825
2019-07-12,5,8,825
2019-07-13,5,8,833
2019-07-14,5,8,806
2019-07-15,5,8,844
2019-07-16,5,8,804
2019-07-17,5,8,798
2019-07-18,5,8,823
2019-07-19,5,8,820
2019-07-20,5,8,821
2019-07-21,5,8,834
2019-07-22,5,8,817
2019-07-23,5,8,822
2019-07-24,5,8,817
2019-07-25,5,8,825
2019-07-26,5,8,811
2019-07-27,5,8,833
2019-07-28,5,8,800
2019-07-29,5,8,830
2019-07-30,5,8,819
2019-07-31,5,8,817
2019-08-01,5,8,832
2019-08-02,5,8,820
2019-08-03,5,8,813
2019-08-04,5,8,807
2019-08-05,5,8,826
2019-08-06,5,8,811
2019-08-07,5,8,818
2019-08-08,5,8,807
2019-08-09,5,8,824
2019-08-10,5,8,809
2019-08-11,5,8,824
2019-08-12,5,8,809
2019-08-13,5,8,815
2019-08-14,5,8,809
2019-08-15,5,8,811
2019-08-16,5,8,794
2019-08-17,5,8,816
2019-08-18,5,8,809
2019-08-19,5,8,807
2019-08-20,5,8,806
2019-08-21,5,8,789
2019-08-22,5,8,815
2019-08-23,5,8,803
2019-08-24,5,8,810
2019-08-25,5,8,820
2019-08-26,5,8,811
2019-08-27,5,8,830
2019-08-28,5,8,826
2019-08-29,5,8,813
2019-08-30,5,8,814
2019-08-31,5,8,817
2019-09-01,5,8,813
2019-09-02,5,8,811
2019-09-03,5,8,797
2019-09-04,5,8,800
2019-09-05,5,8,799
2019-09-06,5,8,818
2019-09-07,5,8,828
2019-09-08,5,8,814
2019-09-09,5,8,814
2019-09-10,5,8,815
2019-09-11,5,8,812
2019-09-12,5,8,808
2019-09-13,5,8,815
2019-09-14,5,8,812
2019-09-15,5,8,812
2019-09-16,5,8,792
2019-09-17,5,8,801
2019-09-18,5,8,797
2019-09-19,5,8,820
2019-09-20,5,8,820
2019-09-21,5,8,815
2019-09-22,5,8,815
2019-09-23,5,8,807
2019-09-24,5,8,822
2019-09-25,5,8,810
2019-09-26,5,8,816
2019-09-27,5,8,819
2019-09-28,5,8,807
2019-09-29,5,8,804
2019-09-30,5,8,817
2019-10-01,5,8,809
2019-10-02,5,8,799
2019-10-03,5,8,796
2019-10-04,5,8,798
2019-10-05,5,8,815
2019-10-06,5,8,811
2019-10-07,5,8,809
2019-10-08,5,8,808
2019-10-09,5,8,812
2019-10-10,5,8,804
2019-10-11,5,8,815
2019-10-12,5,8,811
2019-10-13,5,8,818
2019-10-14,5,8,831
2019-10-15,5,8,829
2019-10-16,5,8,800
2019-10-17,5,8,806
2019-10-18,5,8,814
2019-10-19,5,8,814
2019-10-20,5,8,808
2019-10-21,5,8,817
2019-10-22,5,8,798
2019-10-23,5,8,805
2019-10-24,5,8,802
2019-10-25,5,8,823
2019-10-26,5,8,813
2019-10-27,5,8,821
2019-10-28,5,8,814
2019-10-29,5,8,809
2019-10-30,5,8,793
2019-10-31,5,8,807
2019-11-01,5,8,812
2019-11-02,5,8,812
2019-11-03,5,8,831
2019-11-04,5,8,812
2019-11-05,5,8,813
2019-11-06,5,8,811
2019-11-07,5,8,817
2019-11-08,5,8,821
2019-11-09,5,8,810
2019-11-10,5,8,843
2019-11-11,5,8,814
2019-11-12,5,8,809
2019-11-13,5,8,787
2019-11-14,5,8,798
2019-11-15,5,8,809
2019-11-16,5,8,820
2019-11-17,5,8,834
2019-11-18,5,8,807
2019-11-19,5,8,809
2019-11-20,5,8,821
2019-11-21,5,8,818
2019-11-22,5,8,832
2019-11-23,5,8,822
2019-11-24,5,8,816
2019-11-25,5,8,829
2019-11-26,5,8,818
2019-11-27,5,8,808
2019-11-28,5,8,811
2019-11-29,5,8,814
2019-11-30,5,8,816
2019-12-01,5,8,818
2019-12-02,5,8,807
2019-12-03,5,8,820
2019-12-04,5,8,833
2019-12-05,5,8,834
2019-12-06,5,8,824
2019-12-07,5,8,826
2019-12-08,5,8,823
2019-12-09,5,8,816
2019-12-10,5,8,837
2019-12-11,5,8,819
2019-12-12,5,8,802
2019-12-13,5,8,825
2019-12-14,5,8,837
2019-12-15,5,8,826
2019-12-16,5,8,823
2019-12-17,5,8,824
2019-12-18,5,8,832
2019-12-19,5,8,831
2019-12-20,5,8,811
2019-12-21,5,8,826
2019-12-22,5,8,830
2019-12-23,5,8,837
2019-12-24,5,8,818
2019-12-25,5,8,816
2019-12-26,5,8,820
2019-12-27,5,8,816
2019-12-28,5,8,809
2019-12-29,5,8,829
2019-12-30,5,8,828
2019-12-31,5,8,836
2019-01-01,5,9,879
2019-01-02,5,9,889
2019-01-03,5,9,898
2019-01-04,5,9,885
2019-01-05,5,9,882
2019-01-06,5,9,885
2019-01-07,5,9,885
2019-01-08,5,9,893
2019-01-09,5,9,892
2019-01-10,5,9,872
2019-01-11,5,9,894
2019-01-12,5,9,866
2019-01-13,5,9,868
2019-01-14,5,9,871
2019-01-15,5,9,870
2019-01-16,5,9,881
2019-01-17,5,9,874
2019-01-18,5,9,862
2019-01-19,5,9,875
2019-01-20,5,9,881
2019-01-21,5,9,876
2019-01-22,5,9,863
2019-01-23,5,9,872
2019-01-24,5,9,853
2019-01-25,5,9,860
2019-01-26,5,9,855
2019-01-27,5,9,862
2019-01-28,5,9,852
2019-01-29,5,9,860
2019-01-30,5,9,865
2019-01-31,5,9,841
2019-02-01,5,9,859
2019-02-02,5,9,844
2019-02-03,5,9,854
2019-02-04,5,9,852
2019-02-05,5,9,859
2019-02-06,5,9,850
2019-02-07,5,9,833
2019-02-08,5,9,833
2019-02-09,5,9,849
2019-02-10,5,9,843
2019-02-11,5,9,857
2019-02-12,5,9,849
2019-02-13,5,9,848
2019-02-14,5,9,827
2019-02-15,5,9,835
2019-02-16,5,9,837
2019-02-17,5,9,837
2019-02-18,5,9,832
2019-02-19,5,9,827
2019-02-20,5,9,844
2019-02-21,5,9,837
2019-02-22,5,9,840
2019-02-23,5,9,835
2019-02-24,5,9,822
2019-02-25,5,9,844
2019-02-26,5,9,838
2019-02-27,5,9,831
2019-02-28,5,9,814
2019-03-01,5,9,828
2019-03-02,5,9,853
2019-03-03,5,9,831
2019-03-04,5,9,826
2019-03-05,5,9,856
2019-03-06,5,9,816
2019-03-07,5,9,824
2019-03-08,5,9,814
2019-03-09,5,9,835
2019-03-10,5,9,815
2019-03-11,5,9,807
2019-03-12,5,9,799
2019-03-13,5,9,812
2019-03-14,5,9,838
2019-03-15,5,9,811
2019-03-16,5,9,828
2019-03-17,5,9,827
2019-03-18,5,9,811
2019-03-19,5,9,826
2019-03-20,5,9,830
2019-03-21,5,9,819
2019-03-22,5,9,831
2019-03-23,5,9,816
2019-03-24,5,9,829
2019-03-25,5,9,823
2019-03-26,5,9,813
2019-03-27,5,9,819
2019-03-28,5,9,826
2019-03-29,5,9,821
2019-03-30,5,9,839
2019-03-31,5,9,826
2019-04-01,5,9,826
2019-04-02,5,9,839
2019-04-03,5,9,814
2019-04-04,5,9,819
2019-04-05,5,9,816
2019-04-06,5,9,816
2019-04-07,5,9,825
2019-04-08,5,9,827
2019-04-09,5,9,828
2019-04-10,5,9,810
2019-04-11,5,9,830
2019-04-12,5,9,833
2019-04-13,5,9,820
2019-04-14,5,9,826
2019-04-15,5,9,818
2019-04-16,5,9,810
2019-04-17,5,9,824
2019-04-18,5,9,821
2019-04-19,5,9,823
2019-04-20,5,9,820
2019-04-21,5,9,828
2019-04-22,5,9,813
2019-04-23,5,9,833
2019-04-24,5,9,826
2019-04-25,5,9,825
2019-04-26,5,9,843
2019-04-27,5,9,813
2019-04-28,5,9,846
2019-04-29,5,9,822
2019-04-30,5,9,825
2019-05-01,5,9,818
2019-05-02,5,9,824
2019-05-03,5,9,826
2019-05-04,5,9,831
2019-05-05,5,9,844
2019-05-06,5,9,826
2019-05-07,5,9,830
2019-05-08,5,9,833
2019-05-09,5,9,833
2019-05-10,5,9,853
2019-05-11,5,9,817
2019-05-12,5,9,858
2019-05-13,5,9,854
2019-05-14,5,9,834
2019-05-15,5,9,829
2019-05-16,5,9,840
2019-05-17,5,9,844
2019-05-18,5,9,835
2019-05-19,5,9,853
2019-05-20,5,9,848
2019-05-21,5,9,860
2019-05-22,5,9,845
2019-05-23,5,9,862
2019-05-24,5,9,854
2019-05-25,5,9,851
2019-05-26,5,9,851
2019-05-27,5,9,837
2019-05-28,5,9,843
2019-05-29,5,9,837
2019-05-30,5,9,843
2019-05-31,5,9,868
2019-06-01,5,9,851
2019-06-02,5,9,851
2019-06-03,5,9,867
2019-06-04,5,9,855
2019-06-05,5,9,874
2019-06-06,5,9,870
2019-06-07,5,9,869
2019-06-08,5,9,862
2019-06-09,5,9,871
2019-06-10,5,9,880
2019-06-11,5,9,865
2019-06-12,5,9,864
2019-06-13,5,9,861
2019-06-14,5,9,856
2019-06-15,5,9,888
2019-06-16,5,9,870
2019-06-17,5,9,864
2019-06-18,5,9,864
2019-06-19,5,9,885
2019-06-20,5,9,878
2019-06-21,5,9,874
2019-06-22,5,9,893
2019-06-23,5,9,869
2019-06-24,5,9,873
2019-06-25,5,9,882
2019-06-26,5,9,903
2019-06-27,5,9,896
2019-06-28,5,9,885
2019-06-29,5,9,892
2019-06-30,5,9,886
2019-07-01,5,9,904
2019-07-02,5,9,872
2019-07-03,5,9,909
2019-07-04,5,9,913
2019-07-05,5,9,908
2019-07-06,5,9,890
2019-07-07,5,9,913
2019-07-08,5,9,884
2019-07-09,5,9,884
2019-07-10,5,9,913
2019-07-11,5,9,902
2019-07-12,5,9,909
2019-07-13,5,9,901
2019-07-14,5,9,907
2019-07-15,5,9,902
2019-07-16,5,9,914
2019-07-17,5,9,912
2019-07-18,5,9,907
2019-07-19,5,9,918
2019-07-20,5,9,936
2019-07-21,5,9,923
2019-07-22,5,9,914
2019-07-23,5,9,913
2019-07-24,5,9,922
2019-07-25,5,9,926
2019-07-26,5,9,920
2019-07-27,5,9,929
2019-07-28,5,9,942
2019-07-29,5,9,916
2019-07-30,5,9,919
2019-07-31,5,9,925
2019-08-01,5,9,950
2019-08-02,5,9,956
2019-08-03,5,9,936
2019-08-04,5,9,924
2019-08-05,5,9,944
2019-08-06,5,9,943
2019-08-07,5,9,925
2019-08-08,5,9,946
2019-08-09,5,9,940
2019-08-10,5,9,947
2019-08-11,5,9,949
2019-08-12,5,9,929
2019-08-13,5,9,931
2019-08-14,5,9,924
2019-08-15,5,9,940
2019-08-16,5,9,937
2019-08-17,5,9,951
2019-08-18,5,9,942
2019-08-19,5,9,958
2019-08-20,5,9,928
2019-08-21,5,9,946
2019-08-22,5,9,939
2019-08-23,5,9,934
2019-08-24,5,9,944
2019-08-25,5,9,954
2019-08-26,5,9,932
2019-08-27,5,9,959
2019-08-28,5,9,938
2019-08-29,5,9,959
2019-08-30,5,9,946
2019-08-31,5,9,949
2019-09-01,5,9,970
2019-09-02,5,9,931
2019-09-03,5,9,951
2019-09-04,5,9,941
2019-09-05,5,9,940
2019-09-06,5,9,957
2019-09-07,5,9,958
2019-09-08,5,9,969
2019-09-09,5,9,973
2019-09-10,5,9,972
2019-09-11,5,9,963
2019-09-12,5,9,965
2019-09-13,5,9,947
2019-09-14,5,9,961
2019-09-15,5,9,982
2019-09-16,5,9,970
2019-09-17,5,9,950
2019-09-18,5,9,966
2019-09-19,5,9,949
2019-09-20,5,9,971
2019-09-21,5,9,970
2019-09-22,5,9,963
2019-09-23,5,9,973
2019-09-24,5,9,963
2019-09-25,5,9,968
2019-09-26,5,9,949
2019-09-27,5,9,971
2019-09-28,5,9,969
2019-09-29,5,9,958
2019-09-30,5,9,966
2019-10-01,5,9,956
2019-10-02,5,9,969
2019-10-03,5,9,973
2019-10-04,5,9,972
2019-10-05,5,9,968
2019-10-06,5,9,967
2019-10-07,5,9,969
2019-10-08,5,9,967
2019-10-09,5,9,958
2019-10-10,5,9,949
2019-10-11,5,9,969
2019-10-12,5,9,962
2019-10-13,5,9,975
2019-10-14,5,9,968
2019-10-15,5,9,976
2019-10-16,5,9,962
2019-10-17,5,9,953
2019-10-18,5,9,955
2019-10-19,5,9,964
2019-10-20,5,9,971
2019-10-21,5,9,958
2019-10-22,5,9,957
2019-10-23,5,9,954
2019-10-24,5,9,963
2019-10-25,5,9,950
2019-10-26,5,9,957
2019-10-27,5,9,960
2019-10-28,5,9,950
2019-10-29,5,9,970
2019-10-30,5,9,948
2019-10-31,5,9,950
2019-11-01,5,9,952
2019-11-02,5,9,981
2019-11-03,5,9,982
2019-11-04,5,9,959
2019-11-05,5,9,958
2019-11-06,5,9,949
2019-11-07,5,9,977
2019-11-08,5,9,963
2019-11-09,5,9,957
2019-11-10,5,9,957
2019-11-11,5,9,938
2019-11-12,5,9,938
2019-11-13,5,9,949
2019-11-14,5,9,936
2019-11-15,5,9,957
2019-11-16,5,9,956
2019-11-17,5,9,950
2019-11-18,5,9,942
2019-11-19,5,9,920
2019-11-20,5,9,937
2019-11-21,5,9,945
2019-11-22,5,9,938
2019-11-23,5,9,937
2019-11-24,5,9,952
2019-11-25,5,9,955
2019-11-26,5,9,940
2019-11-27,5,9,937
2019-11-28,5,9,911
2019-11-29,5,9,935
2019-11-30,5,9,950
2019-12-01,5,9,929
2019-12-02,5,9,915
2019-12-03,5,9,925
2019-12-04,5,9,935
2019-12-05,5,9,932
2019-12-06,5,9,935
2019-12-07,5,9,940
2019-12-08,5,9,929
2019-12-09,5,9,919
2019-12-10,5,9,913
2019-12-11,5,9,913
2019-12-12,5,9,906
2019-12-13,5,9,928
2019-12-14,5,9,907
2019-12-15,5,9,904
2019-12-16,5,9,917
2019-12-17,5,9,915
2019-12-18,5,9,906
2019-12-19,5,9,907
2019-12-20,5,9,919
2019-12-21,5,9,922
2019-12-22,5,9,906
2019-12-23,5,9,894
2019-12-24,5,9,916
2019-12-25,5,9,903
2019-12-26,5,9,902
2019-12-27,5,9,903
2019-12-28,5,9,906
2019-12-29,5,9,904
2019-12-30,5,9,924
2019-12-31,5,9,902
2019-01-01,6,0,810
2019-01-02,6,0,807
2019-01-03,6,0,797
2019-01-04,6,0,820
2019-01-05,6,0,803
2019-01-06,6,0,805
2019-01-07,6,0,805
2019-01-08,6,0,813
2019-01-09,6,0,805
2019-01-10,6,0,815
2019-01-11,6,0,803
2019-01-12,6,0,809
2019-01-13,6,0,806
2019-01-14,6,0,821
2019-01-15,6,0,823
2019-01-16,6,0,825
2019-01-17,6,0,793
2019-01-18,6,0,808
2019-01-19,6,0,796
2019-01-20,6,0,792
2019-01-21,6,0,812
2019-01-22,6,0,799
2019-01-23,6,0,808
2019-01-24,6,0,811
2019-01-25,6,0,819
2019-01-26,6,0,800
2019-01-27,6,0,818
2019-01-28,6,0,821
2019-01-29,6,0,799
2019-01-30,6,0,786
2019-01-31,6,0,810
2019-02-01,6,0,805
2019-02-02,6,0,799
2019-02-03,6,0,795
2019-02-04,6,0,783
2019-02-05,6,0,797
2019-02-06,6,0,804
2019-02-07,6,0,784
2019-02-08,6,0,797
2019-02-09,6,0,796
2019-02-10,6,0,791
2019-02-11,6,0,807
2019-02-12,6,0,808
2019-02-13,6,0,802
2019-02-14,6,0,786
2019-02-15,6,0,801
2019-02-16,6,0,791
2019-02-17,6,0,792
2019-02-18,6,0,796
2019-02-19,6,0,786
2019-02-20,6,0,798
2019-02-21,6,0,799
2019-02-22,6,0,796
2019-02-23,6,0,798
2019-02-24,6,0,801
2019-02-25,6,0,800
2019-02-26,6,0,794
2019-02-27,6,0,786
2019-02-28,6,0,823
2019-03-01,6,0,801
2019-03-02,6,0,786
2019-03-03,6,0,806
2019-03-04,6,0,788
2019-03-05,6,0,784
2019-03-06,6,0,797
2019-03-07,6,0,785
2019-03-08,6,0,775
2019-03-09,6,0,792
2019-03-10,6,0,789
2019-03-11,6,0,794
2019-03-12,6,0,810
2019-03-13,6,0,792
2019-03-14,6,0,795
2019-03-15,6,0,767
2019-03-16,6,0,804
2019-03-17,6,0,786
2019-03-18,6,0,801
2019-03-19,6,0,781
2019-03-20,6,0,778
2019-03-21,6,0,812
2019-03-22,6,0,793
2019-03-23,6,0,794
2019-03-24,6,0,794
2019-03-25,6,0,786
2019-03-26,6,0,803
2019-03-27,6,0,785
2019-03-28,6,0,796
2019-03-29,6,0,785
2019-03-30,6,0,809
2019-03-31,6,0,783
2019-04-01,6,0,793
2019-04-02,6,0,787
2019-04-03,6,0,792
2019-04-04,6,0,807
2019-04-05,6,0,816
2019-04-06,6,0,796
2019-04-07,6,0,787
2019-04-08,6,0,792
2019-04-09,6,0,785
2019-04-10,6,0,780
2019-04-11,6,0,805
2019-04-12,6,0,794
2019-04-13,6,0,774
2019-04-14,6,0,801
2019-04-15,6,0,792
2019-04-16,6,0,792
2019-04-17,6,0,792
2019-04-18,6,0,792
2019-04-19,6,0,801
2019-04-20,6,0,788
2019-04-21,6,0,800
2019-04-22,6,0,791
2019-04-23,6,0,791
2019-04-24,6,0,795
2019-04-25,6,0,791
2019-04-26,6,0,793
2019-04-27,6,0,807
2019-04-28,6,0,786
2019-04-29,6,0,784
2019-04-30,6,0,798
2019-05-01,6,0,789
2019-05-02,6,0,776
2019-05-03,6,0,797
2019-05-04,6,0,787
2019-05-05,6,0,798
2019-05-06,6,0,803
2019-05-07,6,0,805
2019-05-08,6,0,800
2019-05-09,6,0,788
2019-05-10,6,0,784
2019-05-11,6,0,805
2019-05-12,6,0,788
2019-05-13,6,0,788
2019-05-14,6,0,808
2019-05-15,6,0,790
2019-05-16,6,0,806
2019-05-17,6,0,799
2019-05-18,6,0,791
2019-05-19,6,0,797
2019-05-20,6,0,793
2019-05-21,6,0,811
2019-05-22,6,0,783
2019-05-23,6,0,795
2019-05-24,6,0,793
2019-05-25,6,0,798
2019-05-26,6,0,793
2019-05-27,6,0,805
2019-05-28,6,0,801
2019-05-29,6,0,795
2019-05-30,6,0,804
2019-05-31,6,0,797
2019-06-01,6,0,808
2019-06-02,6,0,793
2019-06-03,6,0,781
2019-06-04,6,0,820
2019-06-05,6,0,798
2019-06-06,6,0,804
2019-06-07,6,0,786
2019-06-08,6,0,803
2019-06-09,6,0,787
2019-06-10,6,0,805
2019-06-11,6,0,790
2019-06-12,6,0,778
2019-06-13,6,0,800
2019-06-14,6,0,803
2019-06-15,6,0,825
2019-06-16,6,0,794
2019-06-17,6,0,815
2019-06-18,6,0,789
2019-06-19,6,0,787
2019-06-20,6,0,808
2019-06-21,6,0,817
2019-06-22,6,0,816
2019-06-23,6,0,779
2019-06-24,6,0,817
2019-06-25,6,0,806
2019-06-26,6,0,794
2019-06-27,6,0,820
2019-06-28,6,0,804
2019-06-29,6,0,800
2019-06-30,6,0,796
2019-07-01,6,0,816
2019-07-02,6,0,793
2019-07-03,6,0,815
2019-07-04,6,0,817
2019-07-05,6,0,800
2019-07-06,6,0,807
2019-07-07,6,0,820
2019-07-08,6,0,824
2019-07-09,6,0,811
2019-07-10,6,0,802
2019-07-11,6,0,806
2019-07-12,6,0,812
2019-07-13,6,0,811
2019-07-14,6,0,812
2019-07-15,6,0,810
2019-07-16,6,0,802
2019-07-17,6,0,805
2019-07-18,6,0,802
2019-07-19,6,0,808
2019-07-20,6,0,795
2019-07-21,6,0,799
2019-07-22,6,0,812
2019-07-23,6,0,805
2019-07-24,6,0,796
2019-07-25,6,0,801
2019-07-26,6,0,838
2019-07-27,6,0,808
2019-07-28,6,0,827
2019-07-29,6,0,814
2019-07-30,6,0,804
2019-07-31,6,0,808
2019-08-01,6,0,814
2019-08-02,6,0,817
2019-08-03,6,0,822
2019-08-04,6,0,822
2019-08-05,6,0,827
2019-08-06,6,0,812
2019-08-07,6,0,798
2019-08-08,6,0,829
2019-08-09,6,0,801
2019-08-10,6,0,816
2019-08-11,6,0,792
2019-08-12,6,0,812
2019-08-13,6,0,818
2019-08-14,6,0,828
2019-08-15,6,0,800
2019-08-16,6,0,821
2019-08-17,6,0,812
2019-08-18,6,0,818
2019-08-19,6,0,811
2019-08-20,6,0,803
2019-08-21,6,0,819
2019-08-22,6,0,837
2019-08-23,6,0,823
2019-08-24,6,0,836
2019-08-25,6,0,813
2019-08-26,6,0,811
2019-08-27,6,0,810
2019-08-28,6,0,805
2019-08-29,6,0,821
2019-08-30,6,0,811
2019-08-31,6,0,820
2019-09-01,6,0,822
2019-09-02,6,0,805
2019-09-03,6,0,826
2019-09-04,6,0,828
2019-09-05,6,0,806
2019-09-06,6,0,801
2019-09-07,6,0,822
2019-09-08,6,0,824
2019-09-09,6,0,817
2019-09-10,6,0,806
2019-09-11,6,0,813
2019-09-12,6,0,823
2019-09-13,6,0,830
2019-09-14,6,0,822
2019-09-15,6,0,810
2019-09-16,6,0,827
